model,term,estimate,std_error,statistic,p_value,conf_low,conf_high,n_obs,converged,warning
ols_baseline,x4,-204.56425997837982,18.10790083865475,-11.296961575010318,1.3583684626632703e-29,-240.05509345776576,-169.07342649899388,174,,
ols_baseline,x5,-43938.31636480763,69352.9900997622,-0.6335460994775233,0.5263770865915138,-179867.67918050446,91991.0464508892,174,,
ols_baseline,x6,-132454.66974484516,69984.55350448006,-1.892627202892222,0.058407463539308334,-269621.87408774253,4712.5345980521815,174,,
ols_baseline,x7,-5331.991679642918,11943.005470028902,-0.44645308863197014,0.6552699916938105,-28739.852268064424,18075.86890877859,174,,
mixed_region,Intercept,-5.133243751150792e-09,212971015722.20898,-2.4103015773030793e-20,1.0,-417415520566.44324,417415520566.44324,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,C(x2)[T.1],1748.1224493077486,5878.426088712298,0.29737933639490305,0.766176917670871,-9773.380970349013,13269.62586896451,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,C(color)[T.2],-6018.612746760891,5982.816518565709,-1.0059831733238185,0.31442366439895564,-17744.717649260994,5707.49215573921,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,C(color)[T.3],9163.43533305527,8136.924085886785,1.1261547037103286,0.2601000425633698,-6784.642820219331,25111.51348632987,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,x1,132.24523479993104,56.54114969137992,2.3389201585353105,0.01933956599902708,21.426617760338402,243.0638518395237,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
mixed_region,x3,-282.8510896457094,232.50153093872134,-1.2165558157991583,0.22377326234720452,-738.5457166360284,172.84353734460956,174,True,Random effects covariance is singular; The random effects covariance matrix is singular.; The MLE may be on the boundary of the parameter space.; The Hessian matrix at the estimated parameter values is not positive definite.
